"","alpha","Layers","FDR","Power"
"1935",0.2,3,0.0833333333333333,0.0445344129554656
"1936",0.2,4,0.032258064516129,0.121457489878543
"1937",0.05,1,0,0
"1938",0.05,2,0,0.0165289256198347
"1939",0.05,3,0,0.0165289256198347
"1940",0.05,4,0,0.0165289256198347
"1941",0.1,1,0,0
"1942",0.1,2,0.428571428571429,0.0165289256198347
"1943",0.1,3,0.428571428571429,0.0165289256198347
"1944",0.1,4,0.428571428571429,0.0165289256198347
"1945",0.15,1,0.333333333333333,0.0165289256198347
"1946",0.15,2,0.25,0.0247933884297521
"1947",0.15,3,0.25,0.0247933884297521
"1948",0.15,4,0.25,0.0247933884297521
"1949",0.2,1,0.285714285714286,0.0206611570247934
"1950",0.2,2,0.222222222222222,0.0289256198347107
"1951",0.2,3,0.222222222222222,0.0289256198347107
"1952",0.2,4,0.222222222222222,0.0289256198347107
"1953",0.05,1,0,0
"1954",0.05,2,0,0.00796812749003984
"1955",0.05,3,0,0.00796812749003984
"1956",0.05,4,0,0.00796812749003984
"1957",0.1,1,0,0
"1958",0.1,2,0,0.0159362549800797
"1959",0.1,3,0.125,0.0557768924302789
"1960",0.1,4,0.125,0.0557768924302789
"1961",0.15,1,0,0
"1962",0.15,2,0,0.0159362549800797
"1963",0.15,3,0.185185185185185,0.0876494023904383
"1964",0.15,4,0.185185185185185,0.0876494023904383
"1965",0.2,1,0,0.00796812749003984
"1966",0.2,2,0,0.0159362549800797
"1967",0.2,3,0.125,0.0836653386454183
"1968",0.2,4,0.125,0.0836653386454183
"1969",0.05,1,0,0
"1970",0.05,2,0,0.015748031496063
"1971",0.05,3,0,0.015748031496063
"1972",0.05,4,0,0.015748031496063
"1973",0.1,1,0.25,0.0118110236220472
"1974",0.1,2,0.25,0.0118110236220472
"1975",0.1,3,0.25,0.0118110236220472
"1976",0.1,4,0.25,0.0118110236220472
"1977",0.15,1,0.2,0.015748031496063
"1978",0.15,2,0.2,0.015748031496063
"1979",0.15,3,0.2,0.015748031496063
"1980",0.15,4,0.2,0.015748031496063
"1981",0.2,1,0.2,0.015748031496063
"1982",0.2,2,0.2,0.015748031496063
"1983",0.2,3,0.444444444444444,0.0393700787401575
"1984",0.2,4,0.444444444444444,0.0393700787401575
"1985",0.05,1,0,0
"1986",0.05,2,0.166666666666667,0.0190839694656489
"1987",0.05,3,0.166666666666667,0.0190839694656489
"1988",0.05,4,0.0909090909090909,0.0381679389312977
"1989",0.1,1,0,0.0114503816793893
"1990",0.1,2,0.285714285714286,0.0190839694656489
"1991",0.1,3,0.2,0.0305343511450382
"1992",0.1,4,0.2,0.0305343511450382
"1993",0.15,1,0,0.0152671755725191
"1994",0.15,2,0.25,0.0229007633587786
"1995",0.15,3,0.181818181818182,0.0343511450381679
"1996",0.15,4,0.181818181818182,0.0343511450381679
"1997",0.2,1,0,0.0190839694656489
"1998",0.2,2,0.285714285714286,0.0190839694656489
"1999",0.2,3,0.25,0.0343511450381679
"2000",0.2,4,0.563636363636364,0.0916030534351145
"2001",0.05,1,0,0
"2002",0.05,2,0,0.0150943396226415
"2003",0.05,3,0,0.0150943396226415
"2004",0.05,4,0,0.0150943396226415
"2005",0.1,1,0,0
"2006",0.1,2,0,0.0150943396226415
"2007",0.1,3,0,0.0150943396226415
"2008",0.1,4,0.189189189189189,0.113207547169811
"2009",0.15,1,0,0
"2010",0.15,2,0,0.0226415094339623
"2011",0.15,3,0,0.0226415094339623
"2012",0.15,4,0,0.0226415094339623
"2013",0.2,1,0,0
"2014",0.2,2,0,0.0226415094339623
"2015",0.2,3,0,0.0226415094339623
"2016",0.2,4,0.28,0.0679245283018868
"2017",0.05,1,0,0
"2018",0.05,2,0,0.016260162601626
"2019",0.05,3,0.166666666666667,0.0203252032520325
"2020",0.05,4,0.166666666666667,0.0203252032520325
"2021",0.1,1,0,0
"2022",0.1,2,0,0.016260162601626
"2023",0.1,3,0.166666666666667,0.0203252032520325
"2024",0.1,4,0.166666666666667,0.0203252032520325
"2025",0.15,1,0,0
"2026",0.15,2,0,0.016260162601626
"2027",0.15,3,0.166666666666667,0.0203252032520325
"2028",0.15,4,0.166666666666667,0.0203252032520325
"2029",0.2,1,0.142857142857143,0.024390243902439
"2030",0.2,2,0.111111111111111,0.032520325203252
"2031",0.2,3,0.111111111111111,0.032520325203252
"2032",0.2,4,0.729166666666667,0.0528455284552846
"2033",0.05,1,0,0
"2034",0.05,2,0.166666666666667,0.0210970464135021
"2035",0.05,3,0.166666666666667,0.0210970464135021
"2036",0.05,4,0.461538461538462,0.029535864978903
"2037",0.1,1,0,0
"2038",0.1,2,0.166666666666667,0.0210970464135021
"2039",0.1,3,0.166666666666667,0.0210970464135021
"2040",0.1,4,0.461538461538462,0.029535864978903
"2041",0.15,1,0,0.0168776371308017
"2042",0.15,2,0.125,0.029535864978903
"2043",0.15,3,0.125,0.029535864978903
"2044",0.15,4,0.4,0.0379746835443038
"2045",0.2,1,0.125,0.029535864978903
"2046",0.2,2,0.166666666666667,0.0421940928270042
"2047",0.2,3,0.166666666666667,0.0421940928270042
"2048",0.2,4,0.368421052631579,0.0506329113924051
"2049",0.05,1,0,0
"2050",0.05,2,0,0.0235294117647059
"2051",0.05,3,0,0.0235294117647059
"2052",0.05,4,0,0.0235294117647059
"2053",0.1,1,0,0
"2054",0.1,2,0.333333333333333,0.0235294117647059
"2055",0.1,3,0.333333333333333,0.0235294117647059
"2056",0.1,4,0.333333333333333,0.0235294117647059
"2057",0.15,1,0,0
"2058",0.15,2,0.333333333333333,0.0235294117647059
"2059",0.15,3,0.333333333333333,0.0235294117647059
"2060",0.15,4,0.333333333333333,0.0235294117647059
"2061",0.2,1,0.4,0.0235294117647059
"2062",0.2,2,0.466666666666667,0.0313725490196078
"2063",0.2,3,0.466666666666667,0.0313725490196078
"2064",0.2,4,0.466666666666667,0.0313725490196078
"2065",0.05,1,0,0
"2066",0.05,2,0.333333333333333,0.0163265306122449
"2067",0.05,3,0.2,0.0326530612244898
"2068",0.05,4,0.2,0.0326530612244898
"2069",0.1,1,0,0
"2070",0.1,2,0.333333333333333,0.0163265306122449
"2071",0.1,3,0.2,0.0326530612244898
"2072",0.1,4,0.2,0.0326530612244898
"2073",0.15,1,0.142857142857143,0.0244897959183673
"2074",0.15,2,0.333333333333333,0.0244897959183673
"2075",0.15,3,0.333333333333333,0.0244897959183673
"2076",0.15,4,0.333333333333333,0.0244897959183673
"2077",0.2,1,0.142857142857143,0.0489795918367347
"2078",0.2,2,0.230769230769231,0.0816326530612245
"2079",0.2,3,0.230769230769231,0.0816326530612245
"2080",0.2,4,0.230769230769231,0.0816326530612245
"2081",0.05,1,0,0
"2082",0.05,2,0,0.014336917562724
"2083",0.05,3,0,0.014336917562724
"2084",0.05,4,0,0.014336917562724
"2085",0.1,1,0.25,0.010752688172043
"2086",0.1,2,0.166666666666667,0.017921146953405
"2087",0.1,3,0.166666666666667,0.017921146953405
"2088",0.1,4,0.166666666666667,0.017921146953405
"2089",0.15,1,0.333333333333333,0.021505376344086
"2090",0.15,2,0.333333333333333,0.021505376344086
"2091",0.15,3,0.315789473684211,0.046594982078853
"2092",0.15,4,0.230769230769231,0.0716845878136201
"2093",0.2,1,0.333333333333333,0.021505376344086
"2094",0.2,2,0.333333333333333,0.021505376344086
"2095",0.2,3,0.315789473684211,0.046594982078853
"2096",0.2,4,0.230769230769231,0.0716845878136201
"2097",0.05,1,0,0
"2098",0.05,2,0,0.0245901639344262
"2099",0.05,3,0,0.0245901639344262
"2100",0.05,4,0,0.0655737704918033
"2101",0.1,1,0,0
"2102",0.1,2,0.125,0.0286885245901639
"2103",0.1,3,0.125,0.0286885245901639
"2104",0.1,4,0.0555555555555556,0.069672131147541
"2105",0.15,1,0,0
"2106",0.15,2,0.125,0.0286885245901639
"2107",0.15,3,0.125,0.0286885245901639
"2108",0.15,4,0.0555555555555556,0.069672131147541
"2109",0.2,1,0,0
"2110",0.2,2,0.2,0.0327868852459016
"2111",0.2,3,0.2,0.0327868852459016
"2112",0.2,4,0.1,0.0737704918032787
"2113",0.05,1,0,0
"2114",0.05,2,0.166666666666667,0.0213675213675214
"2115",0.05,3,0.166666666666667,0.0213675213675214
"2116",0.05,4,0.166666666666667,0.0213675213675214
"2117",0.1,1,0,0.0128205128205128
"2118",0.1,2,0,0.0213675213675214
"2119",0.1,3,0,0.0213675213675214
"2120",0.1,4,0,0.0213675213675214
"2121",0.15,1,0.142857142857143,0.0256410256410256
"2122",0.15,2,0.142857142857143,0.0256410256410256
"2123",0.15,3,0.142857142857143,0.0256410256410256
"2124",0.15,4,0.142857142857143,0.0256410256410256
"2125",0.2,1,0.2,0.0341880341880342
"2126",0.2,2,0.2,0.0341880341880342
"2127",0.2,3,0.2,0.0341880341880342
"2128",0.2,4,0.2,0.0341880341880342
"2129",0.05,1,0,0
"2130",0.05,2,0,0.0078125
"2131",0.05,3,0,0.0078125
"2132",0.05,4,0.785714285714286,0.01171875
"2133",0.1,1,0,0
"2134",0.1,2,0.5,0.01953125
"2135",0.1,3,0.5,0.01953125
"2136",0.1,4,0.5,0.01953125
"2137",0.15,1,0,0.00390625
"2138",0.15,2,0.555555555555556,0.015625
"2139",0.15,3,0.555555555555556,0.015625
"2140",0.15,4,0.555555555555556,0.015625
"2141",0.2,1,0,0.00390625
"2142",0.2,2,0.555555555555556,0.03125
"2143",0.2,3,0.555555555555556,0.03125
"2144",0.2,4,0.555555555555556,0.03125
"2145",0.05,1,0,0
"2146",0.05,2,0,0.024390243902439
"2147",0.05,3,0,0.024390243902439
"2148",0.05,4,0,0.0650406504065041
"2149",0.1,1,0,0
"2150",0.1,2,0,0.0447154471544715
"2151",0.1,3,0,0.0447154471544715
"2152",0.1,4,0,0.0447154471544715
"2153",0.15,1,0,0
"2154",0.15,2,0,0.0528455284552846
"2155",0.15,3,0,0.0528455284552846
"2156",0.15,4,0,0.0528455284552846
"2157",0.2,1,0,0.016260162601626
"2158",0.2,2,0,0.0528455284552846
"2159",0.2,3,0,0.0528455284552846
"2160",0.2,4,0,0.0528455284552846
"2161",0.05,1,0,0
"2162",0.05,2,0,0.00738007380073801
"2163",0.05,3,0,0.00738007380073801
"2164",0.05,4,0,0.00738007380073801
"2165",0.1,1,0,0
"2166",0.1,2,0,0.014760147601476
"2167",0.1,3,0,0.014760147601476
"2168",0.1,4,0,0.014760147601476
"2169",0.15,1,0,0
"2170",0.15,2,0,0.014760147601476
"2171",0.15,3,0,0.014760147601476
"2172",0.15,4,0,0.014760147601476
"2173",0.2,1,0,0
"2174",0.2,2,0,0.014760147601476
"2175",0.2,3,0,0.014760147601476
"2176",0.2,4,0,0.014760147601476
"2177",0.05,1,0,0
"2178",0.05,2,0,0.025
"2179",0.05,3,0,0.025
"2180",0.05,4,0.333333333333333,0.0333333333333333
"2181",0.1,1,0,0
"2182",0.1,2,0,0.025
"2183",0.1,3,0,0.0333333333333333
"2184",0.1,4,0.285714285714286,0.0416666666666667
"2185",0.15,1,0,0
"2186",0.15,2,0,0.025
"2187",0.15,3,0.111111111111111,0.0666666666666667
"2188",0.15,4,0.111111111111111,0.0666666666666667
"2189",0.2,1,0,0
"2190",0.2,2,0,0.025
"2191",0.2,3,0.111111111111111,0.0666666666666667
"2192",0.2,4,0.111111111111111,0.0666666666666667
"2193",0.05,1,0,0
"2194",0.05,2,0,0.0244897959183673
"2195",0.05,3,0,0.0244897959183673
"2196",0.05,4,0.416666666666667,0.0285714285714286
"2197",0.1,1,0,0
"2198",0.1,2,0.125,0.0285714285714286
"2199",0.1,3,0.125,0.0285714285714286
"2200",0.1,4,0.125,0.0285714285714286
"2201",0.15,1,0.166666666666667,0.0204081632653061
"2202",0.15,2,0.2,0.0326530612244898
"2203",0.15,3,0.45,0.0448979591836735
"2204",0.15,4,0.45,0.0448979591836735
"2205",0.2,1,0.25,0.0489795918367347
"2206",0.2,2,0.25,0.0489795918367347
"2207",0.2,3,0.25,0.0489795918367347
"2208",0.2,4,0.25,0.0489795918367347
"2209",0.05,1,0,0
"2210",0.05,2,0,0.0154440154440154
"2211",0.05,3,0,0.0154440154440154
"2212",0.05,4,0,0.0154440154440154
"2213",0.1,1,0,0
"2214",0.1,2,0.333333333333333,0.0231660231660232
"2215",0.1,3,0.333333333333333,0.0231660231660232
"2216",0.1,4,0.157894736842105,0.0617760617760618
"2217",0.15,1,0,0.00386100386100386
"2218",0.15,2,0.375,0.0193050193050193
"2219",0.15,3,0.375,0.0193050193050193
"2220",0.15,4,0.166666666666667,0.0579150579150579
"2221",0.2,1,0,0.00386100386100386
"2222",0.2,2,0.375,0.0193050193050193
"2223",0.2,3,0.375,0.0193050193050193
"2224",0.2,4,0.166666666666667,0.0579150579150579
"2225",0.05,1,0,0
"2226",0.05,2,0,0.0152091254752852
"2227",0.05,3,0,0.0152091254752852
"2228",0.05,4,0,0.0152091254752852
"2229",0.1,1,0,0
"2230",0.1,2,0,0.0152091254752852
"2231",0.1,3,0.217391304347826,0.0684410646387833
"2232",0.1,4,0.217391304347826,0.0684410646387833
"2233",0.15,1,0,0
"2234",0.15,2,0,0.0152091254752852
"2235",0.15,3,0.217391304347826,0.0684410646387833
"2236",0.15,4,0.217391304347826,0.0684410646387833
"2237",0.2,1,0.416666666666667,0.026615969581749
"2238",0.2,2,0.416666666666667,0.026615969581749
"2239",0.2,3,0.307692307692308,0.102661596958175
"2240",0.2,4,0.307692307692308,0.102661596958175
"2241",0.05,1,0,0
"2242",0.05,2,0.307692307692308,0.0350194552529183
"2243",0.05,3,0.307692307692308,0.0350194552529183
"2244",0.05,4,0.166666666666667,0.0778210116731518
"2245",0.1,1,0,0.0116731517509728
"2246",0.1,2,0.166666666666667,0.0389105058365759
"2247",0.1,3,0.166666666666667,0.0389105058365759
"2248",0.1,4,0.442307692307692,0.11284046692607
"2249",0.15,1,0.142857142857143,0.0233463035019455
"2250",0.15,2,0.111111111111111,0.0311284046692607
"2251",0.15,3,0.111111111111111,0.0311284046692607
"2252",0.15,4,0.481481481481481,0.108949416342412
"2253",0.2,1,0.25,0.0233463035019455
"2254",0.2,2,0.2,0.0311284046692607
"2255",0.2,3,0.466666666666667,0.0311284046692607
"2256",0.2,4,0.44,0.108949416342412
"2257",0.05,1,0,0
"2258",0.05,2,0.125,0.0263157894736842
"2259",0.05,3,0.125,0.0263157894736842
"2260",0.05,4,0.125,0.0263157894736842
"2261",0.1,1,0,0.0075187969924812
"2262",0.1,2,0.125,0.0263157894736842
"2263",0.1,3,0.125,0.0263157894736842
"2264",0.1,4,0.125,0.0263157894736842
"2265",0.15,1,0,0.0075187969924812
"2266",0.15,2,0.125,0.0263157894736842
"2267",0.15,3,0.125,0.0263157894736842
"2268",0.15,4,0.125,0.0263157894736842
"2269",0.2,1,0,0.0112781954887218
"2270",0.2,2,0.111111111111111,0.0300751879699248
"2271",0.2,3,0.111111111111111,0.0300751879699248
"2272",0.2,4,0.111111111111111,0.0300751879699248
"2273",0.05,1,0,0
"2274",0.05,2,0.166666666666667,0.0193050193050193
"2275",0.05,3,0.166666666666667,0.0193050193050193
"2276",0.05,4,0.166666666666667,0.0193050193050193
"2277",0.1,1,0,0
"2278",0.1,2,0.166666666666667,0.0193050193050193
"2279",0.1,3,0.166666666666667,0.0193050193050193
"2280",0.1,4,0.166666666666667,0.0193050193050193
"2281",0.15,1,0,0.0115830115830116
"2282",0.15,2,0.142857142857143,0.0231660231660232
"2283",0.15,3,0.142857142857143,0.0231660231660232
"2284",0.15,4,0.142857142857143,0.0231660231660232
"2285",0.2,1,0.2,0.0154440154440154
"2286",0.2,2,0.285714285714286,0.0193050193050193
"2287",0.2,3,0.4,0.0231660231660232
"2288",0.2,4,0.4,0.0231660231660232
"2289",0.05,1,0,0
"2290",0.05,2,0,0.0163265306122449
"2291",0.05,3,0,0.0163265306122449
"2292",0.05,4,0.533333333333333,0.0285714285714286
"2293",0.1,1,0,0
"2294",0.1,2,0,0.0163265306122449
"2295",0.1,3,0,0.0163265306122449
"2296",0.1,4,0.533333333333333,0.0285714285714286
"2297",0.15,1,0.142857142857143,0.0244897959183673
"2298",0.15,2,0.142857142857143,0.0244897959183673
"2299",0.15,3,0.142857142857143,0.0244897959183673
"2300",0.15,4,0.142857142857143,0.0244897959183673
"2301",0.2,1,0.2,0.0326530612244898
"2302",0.2,2,0.2,0.0326530612244898
"2303",0.2,3,0.2,0.0326530612244898
"2304",0.2,4,0.2,0.0326530612244898
"2305",0.05,1,0,0
"2306",0.05,2,0.166666666666667,0.0191570881226054
"2307",0.05,3,0.166666666666667,0.0191570881226054
"2308",0.05,4,0.166666666666667,0.0191570881226054
"2309",0.1,1,0,0.00766283524904215
"2310",0.1,2,0.125,0.0268199233716475
"2311",0.1,3,0.125,0.0268199233716475
"2312",0.1,4,0.125,0.0268199233716475
"2313",0.15,1,0,0.0191570881226054
"2314",0.15,2,0,0.0191570881226054
"2315",0.15,3,0.222222222222222,0.0268199233716475
"2316",0.15,4,0.222222222222222,0.0268199233716475
"2317",0.2,1,0,0.0191570881226054
"2318",0.2,2,0,0.0191570881226054
"2319",0.2,3,0.222222222222222,0.0268199233716475
"2320",0.2,4,0.222222222222222,0.0268199233716475
"2321",0.05,1,0,0
"2322",0.05,2,0,0.0164609053497942
"2323",0.05,3,0,0.0164609053497942
"2324",0.05,4,0,0.0164609053497942
"2325",0.1,1,0,0
"2326",0.1,2,0,0.0164609053497942
"2327",0.1,3,0,0.0164609053497942
"2328",0.1,4,0,0.0576131687242798
"2329",0.15,1,0,0
"2330",0.15,2,0.333333333333333,0.0164609053497942
"2331",0.15,3,0.333333333333333,0.0164609053497942
"2332",0.15,4,0.125,0.0576131687242798
"2333",0.2,1,0,0
"2334",0.2,2,0.333333333333333,0.0164609053497942
"2335",0.2,3,0.333333333333333,0.0164609053497942
"2336",0.2,4,0.125,0.0576131687242798
"2337",0.05,1,0,0
"2338",0.05,2,0,0.00813008130081301
"2339",0.05,3,0,0.00813008130081301
"2340",0.05,4,0,0.00813008130081301
"2341",0.1,1,0,0
"2342",0.1,2,0,0.00813008130081301
"2343",0.1,3,0,0.00813008130081301
"2344",0.1,4,0,0.00813008130081301
"2345",0.15,1,0,0
"2346",0.15,2,0,0.00813008130081301
"2347",0.15,3,0,0.00813008130081301
"2348",0.15,4,0,0.00813008130081301
"2349",0.2,1,0.125,0.0284552845528455
"2350",0.2,2,0.125,0.0284552845528455
"2351",0.2,3,0.125,0.0284552845528455
"2352",0.2,4,0.125,0.0284552845528455
"2353",0.05,1,0,0
"2354",0.05,2,0,0.024390243902439
"2355",0.05,3,0,0.024390243902439
"2356",0.05,4,0,0.024390243902439
"2357",0.1,1,0,0
"2358",0.1,2,0,0.024390243902439
"2359",0.1,3,0.111111111111111,0.032520325203252
"2360",0.1,4,0.111111111111111,0.032520325203252
"2361",0.15,1,0,0.016260162601626
"2362",0.15,2,0,0.024390243902439
"2363",0.15,3,0.111111111111111,0.032520325203252
"2364",0.15,4,0.555555555555556,0.032520325203252
"2365",0.2,1,0,0.016260162601626
"2366",0.2,2,0,0.024390243902439
"2367",0.2,3,0.111111111111111,0.032520325203252
"2368",0.2,4,0.555555555555556,0.032520325203252
"2369",0.05,1,0,0
"2370",0.05,2,0.3,0.0272373540856031
"2371",0.05,3,0.3,0.0272373540856031
"2372",0.05,4,0.3,0.0272373540856031
"2373",0.1,1,0,0
"2374",0.1,2,0.333333333333333,0.0311284046692607
"2375",0.1,3,0.333333333333333,0.0311284046692607
"2376",0.1,4,0.333333333333333,0.0311284046692607
"2377",0.15,1,0,0.0155642023346304
"2378",0.15,2,0.125,0.0272373540856031
"2379",0.15,3,0.125,0.0272373540856031
"2380",0.15,4,0.125,0.0272373540856031
"2381",0.2,1,0,0.0272373540856031
"2382",0.2,2,0.0909090909090909,0.0389105058365759
"2383",0.2,3,0.0909090909090909,0.0389105058365759
"2384",0.2,4,0.0909090909090909,0.0389105058365759
"2385",0.05,1,0,0.0118577075098814
"2386",0.05,2,0,0.0197628458498024
"2387",0.05,3,0.285714285714286,0.0395256916996047
"2388",0.05,4,0.285714285714286,0.0395256916996047
"2389",0.1,1,0.166666666666667,0.0197628458498024
"2390",0.1,2,0.25,0.0237154150197628
"2391",0.1,3,0.25,0.0237154150197628
"2392",0.1,4,0.25,0.0237154150197628
"2393",0.15,1,0.166666666666667,0.0197628458498024
"2394",0.15,2,0.2,0.0316205533596838
"2395",0.15,3,0.2,0.0316205533596838
"2396",0.15,4,0.2,0.0316205533596838
"2397",0.2,1,0.2,0.0316205533596838
"2398",0.2,2,0.2,0.0316205533596838
"2399",0.2,3,0.2,0.0316205533596838
"2400",0.2,4,0.333333333333333,0.0395256916996047
"2401",0.05,1,0,0
"2402",0.05,2,0,0.0150943396226415
"2403",0.05,3,0,0.0150943396226415
"2404",0.05,4,0,0.0150943396226415
"2405",0.1,1,0.166666666666667,0.0188679245283019
"2406",0.1,2,0.2,0.030188679245283
"2407",0.1,3,0.2,0.030188679245283
"2408",0.1,4,0.2,0.030188679245283
"2409",0.15,1,0.222222222222222,0.0264150943396226
"2410",0.15,2,0.230769230769231,0.0377358490566038
"2411",0.15,3,0.230769230769231,0.0377358490566038
"2412",0.15,4,0.230769230769231,0.0377358490566038
"2413",0.2,1,0.181818181818182,0.0339622641509434
"2414",0.2,2,0.153846153846154,0.0415094339622641
"2415",0.2,3,0.153846153846154,0.0415094339622641
"2416",0.2,4,0.153846153846154,0.0415094339622641
"2417",0.05,1,0,0
"2418",0.05,2,0.166666666666667,0.0223214285714286
"2419",0.05,3,0.166666666666667,0.0223214285714286
"2420",0.05,4,0.166666666666667,0.0223214285714286
"2421",0.1,1,0,0
"2422",0.1,2,0.25,0.0267857142857143
"2423",0.1,3,0.25,0.0267857142857143
"2424",0.1,4,0.25,0.0267857142857143
"2425",0.15,1,0,0
"2426",0.15,2,0.25,0.0267857142857143
"2427",0.15,3,0.25,0.0267857142857143
"2428",0.15,4,0.25,0.0267857142857143
"2429",0.2,1,0,0
"2430",0.2,2,0.25,0.0267857142857143
"2431",0.2,3,0.25,0.0267857142857143
"2432",0.2,4,0.25,0.0267857142857143
"2433",0.05,1,0,0
"2434",0.05,2,0,0.00823045267489712
"2435",0.05,3,0,0.00823045267489712
"2436",0.05,4,0,0.00823045267489712
"2437",0.1,1,0,0
"2438",0.1,2,0,0.0164609053497942
"2439",0.1,3,0,0.0164609053497942
"2440",0.1,4,0,0.0164609053497942
"2441",0.15,1,0,0
"2442",0.15,2,0,0.0164609053497942
"2443",0.15,3,0,0.0164609053497942
"2444",0.15,4,0,0.0164609053497942
"2445",0.2,1,0,0
"2446",0.2,2,0,0.0164609053497942
"2447",0.2,3,0,0.0164609053497942
"2448",0.2,4,0.608695652173913,0.037037037037037
"2449",0.05,1,0,0
"2450",0.05,2,0,0.00813008130081301
"2451",0.05,3,0,0.00813008130081301
"2452",0.05,4,0,0.00813008130081301
"2453",0.1,1,0,0
"2454",0.1,2,0.166666666666667,0.0203252032520325
"2455",0.1,3,0.166666666666667,0.0203252032520325
"2456",0.1,4,0.166666666666667,0.0203252032520325
"2457",0.15,1,0,0.00813008130081301
"2458",0.15,2,0.125,0.0284552845528455
"2459",0.15,3,0.125,0.0284552845528455
"2460",0.15,4,0.125,0.0284552845528455
"2461",0.2,1,0,0.0203252032520325
"2462",0.2,2,0,0.0284552845528455
"2463",0.2,3,0,0.0284552845528455
"2464",0.2,4,0,0.0284552845528455
"2465",0.05,1,0,0
"2466",0.05,2,0.25,0.0230769230769231
"2467",0.05,3,0.133333333333333,0.05
"2468",0.05,4,0.133333333333333,0.05
"2469",0.1,1,0,0
"2470",0.1,2,0.25,0.0230769230769231
"2471",0.1,3,0.111111111111111,0.0615384615384615
"2472",0.1,4,0.111111111111111,0.0615384615384615
"2473",0.15,1,0.4,0.0230769230769231
"2474",0.15,2,0.416666666666667,0.0269230769230769
"2475",0.15,3,0.37037037037037,0.0653846153846154
"2476",0.15,4,0.37037037037037,0.0653846153846154
"2477",0.2,1,0.428571428571429,0.0307692307692308
"2478",0.2,2,0.428571428571429,0.0307692307692308
"2479",0.2,3,0.423076923076923,0.0576923076923077
"2480",0.2,4,0.423076923076923,0.0576923076923077
"2481",0.05,1,0,0
"2482",0.05,2,0,0.00793650793650794
"2483",0.05,3,0,0.00793650793650794
"2484",0.05,4,0,0.00793650793650794
"2485",0.1,1,0,0
"2486",0.1,2,0,0.00793650793650794
"2487",0.1,3,0,0.00793650793650794
"2488",0.1,4,0.76,0.0238095238095238
"2489",0.15,1,0.333333333333333,0.0158730158730159
"2490",0.15,2,0.333333333333333,0.0158730158730159
"2491",0.15,3,0.333333333333333,0.0158730158730159
"2492",0.15,4,0.75,0.0158730158730159
"2493",0.2,1,0.285714285714286,0.0198412698412698
"2494",0.2,2,0.285714285714286,0.0198412698412698
"2495",0.2,3,0.285714285714286,0.0198412698412698
"2496",0.2,4,0.705882352941177,0.0198412698412698
"2497",0.05,1,0,0
"2498",0.05,2,0,0.00778210116731518
"2499",0.05,3,0,0.00778210116731518
"2500",0.05,4,0.571428571428571,0.0116731517509728
"2501",0.1,1,0,0.0116731517509728
"2502",0.1,2,0,0.0116731517509728
"2503",0.1,3,0,0.0116731517509728
"2504",0.1,4,0,0.0116731517509728
"2505",0.15,1,0,0.0194552529182879
"2506",0.15,2,0,0.0194552529182879
"2507",0.15,3,0,0.0194552529182879
"2508",0.15,4,0.655172413793103,0.0389105058365759
"2509",0.2,1,0.166666666666667,0.0194552529182879
"2510",0.2,2,0.166666666666667,0.0194552529182879
"2511",0.2,3,0.490196078431373,0.101167315175097
"2512",0.2,4,0.490196078431373,0.101167315175097
"2513",0.05,1,0,0.0122950819672131
"2514",0.05,2,0,0.0286885245901639
"2515",0.05,3,0,0.0286885245901639
"2516",0.05,4,0,0.0286885245901639
"2517",0.1,1,0,0.0163934426229508
"2518",0.1,2,0,0.0327868852459016
"2519",0.1,3,0,0.0327868852459016
"2520",0.1,4,0,0.0327868852459016
"2521",0.15,1,0.333333333333333,0.0327868852459016
"2522",0.15,2,0.333333333333333,0.0327868852459016
"2523",0.15,3,0.333333333333333,0.0327868852459016
"2524",0.15,4,0.333333333333333,0.0327868852459016
"2525",0.2,1,0.266666666666667,0.0450819672131148
"2526",0.2,2,0.266666666666667,0.0450819672131148
"2527",0.2,3,0.266666666666667,0.0450819672131148
"2528",0.2,4,0.366666666666667,0.155737704918033
"2529",0.05,1,0,0
"2530",0.05,2,0,0.0161290322580645
"2531",0.05,3,0.166666666666667,0.0201612903225806
"2532",0.05,4,0.166666666666667,0.0201612903225806
"2533",0.1,1,0,0
"2534",0.1,2,0.375,0.0201612903225806
"2535",0.1,3,0.4,0.0241935483870968
"2536",0.1,4,0.631578947368421,0.0282258064516129
"2537",0.15,1,0.153846153846154,0.0443548387096774
"2538",0.15,2,0.153846153846154,0.0443548387096774
"2539",0.15,3,0.153846153846154,0.0443548387096774
"2540",0.15,4,0.153846153846154,0.0443548387096774
"2541",0.2,1,0.153846153846154,0.0443548387096774
"2542",0.2,2,0.153846153846154,0.0443548387096774
"2543",0.2,3,0.25,0.0483870967741935
"2544",0.2,4,0.25,0.0483870967741935
"2545",0.05,1,0,0
"2546",0.05,2,0,0.00778210116731518
"2547",0.05,3,0,0.00778210116731518
"2548",0.05,4,0.571428571428571,0.0116731517509728
"2549",0.1,1,0.25,0.0116731517509728
"2550",0.1,2,0.125,0.0272373540856031
"2551",0.1,3,0.125,0.0272373540856031
"2552",0.1,4,0.125,0.0272373540856031
"2553",0.15,1,0.4,0.0116731517509728
"2554",0.15,2,0.222222222222222,0.0272373540856031
"2555",0.15,3,0.222222222222222,0.0272373540856031
"2556",0.15,4,0.222222222222222,0.0272373540856031
"2557",0.2,1,0.4,0.0116731517509728
